"","top_10","top_10_alpha","bottom_10","bottom_10_alpha","benchmark_minus_20","top_10_pct","top_10_alpha_pct","bottom_10_pct","bottom_10_alpha_pct","benchmark_minus_20_pct"
"StdDev Sharpe (Rf=0%, p=95%):",0.257276864603013,0.246486660901584,0.252756803822386,0.2784957585161,0.432371072945797,0.448150146555317,0.41408165994986,0.405876246077372,0.308318745439774,0.377640325347162
"VaR Sharpe (Rf=0%, p=95%):",0.190571390741915,0.181642166841807,0.205777455787289,0.229108522460621,0.356225978995135,0.372571148838218,0.351877070559616,0.352521974556425,0.252794833238626,0.290730884404319
"ES Sharpe (Rf=0%, p=95%):",0.148850873021036,0.146630325738094,0.167814073131233,0.191040239207218,0.275524438453849,0.279566853709825,0.260714121045411,0.283142419183379,0.209332681401754,0.212696374779069
