"","top_10","top_10_alpha","bottom_10","bottom_10_alpha","benchmark_minus_20","top_10_pct","top_10_alpha_pct","bottom_10_pct","bottom_10_alpha_pct","benchmark_minus_20_pct"
"StdDev Sharpe (Rf=0%, p=95%):",0.0681431828527598,0.0734814587186389,0.0257685942900966,0.0322353489252808,0.082007015780673,0.0814495443347062,0.0864459741240374,0.0426257315859552,0.0437565592131699,0.0821041369986505
"VaR Sharpe (Rf=0%, p=95%):",0.0410985522332857,0.0454906871486512,0.0162145733872375,0.0204481986936694,0.0504022663797795,0.0494109283890588,0.0525629016174146,0.0266481645983294,0.0273706943831985,0.0505142906159771
"ES Sharpe (Rf=0%, p=95%):",0.0278555870739453,0.0307943517464671,0.0117038088333708,0.0149430463611403,0.0343441700133814,0.0333057352690285,0.0354403205229895,0.0189312009693669,0.0199636469841493,0.0345785431664922
