"","top_10","top_10_alpha","bottom_10","bottom_10_alpha","benchmark_minus_20","top_10_pct","top_10_alpha_pct","bottom_10_pct","bottom_10_alpha_pct","benchmark_minus_20_pct"
"StdDev Sharpe (Rf=0%, p=95%):",0.0673630676646204,0.0584726438361151,0.0466683637815517,0.0409529767647797,0.0804229863320626,0.0839542020179678,0.0773424353044174,0.0644156602233946,0.0498539579110618,0.0811531487666402
"VaR Sharpe (Rf=0%, p=95%):",0.0411499695207597,0.0354150843133346,0.0303642048493305,0.0269439628166928,0.050180428073045,0.0524780854326218,0.0473651369639931,0.0404399221671337,0.0313174988860553,0.0503020275290656
"ES Sharpe (Rf=0%, p=95%):",0.025469784819907,0.0223832664329405,0.0218530110319775,0.0199331372679238,0.0332114133639238,0.0355380965429914,0.0313960661105169,0.0286401281555633,0.0228781857347126,0.0328171289869465
