"","top_10","top_10_alpha","bottom_10","bottom_10_alpha","benchmark_minus_20","top_10_pct","top_10_alpha_pct","bottom_10_pct","bottom_10_alpha_pct","benchmark_minus_20_pct"
"StdDev Sharpe (Rf=0%, p=95%):",0.0422383163192496,0.0464396659236278,0.00902287659760777,0.0109692953278024,0.0640600673575243,0.0618432879047126,0.0419486756849129,0.0304156073460519,0.0121241855559016,0.0670605062825749
"VaR Sharpe (Rf=0%, p=95%):",0.0257037479882358,0.0279728515534153,0.00629434517266576,0.00753247823556387,0.0396214560848854,0.0385160940805364,0.0253296936095879,0.0204102297227973,0.00836182806223585,0.0410678108725868
"ES Sharpe (Rf=0%, p=95%):",0.0171694360614236,0.0192918747830347,0.00503935038780815,0.00580599408207173,0.0269601289666044,0.0271235215719385,0.0174163331563838,0.0144582736631857,0.00653599722112088,0.0278831200710676
