"","top_10","top_10_alpha","bottom_10","bottom_10_alpha","benchmark_minus_20","top_10_pct","top_10_alpha_pct","bottom_10_pct","bottom_10_alpha_pct","benchmark_minus_20_pct"
"StdDev Sharpe (Rf=0%, p=95%):",0.0662175300766089,0.0725084916709497,0.0613377551210114,0.0737720260663502,0.0844407933983544,0.0889630243524276,0.0900060188646604,0.0860731375376883,0.0713970530838209,0.0793506444179717
"VaR Sharpe (Rf=0%, p=95%):",0.0403414618746733,0.0447766941020895,0.0395644532547678,0.0486305454732783,0.0528505148981843,0.0553820057040405,0.0559623294198843,0.0551300060534133,0.0456615174887811,0.0493791444717447
"ES Sharpe (Rf=0%, p=95%):",0.0271824254742164,0.0307856803407396,0.0288003792583905,0.0363181203897678,0.0352150469831657,0.0372809666582454,0.0387508257657169,0.0401785073346228,0.0339734903452421,0.0322380618173149
