"","top_10","top_10_alpha","bottom_10","bottom_10_alpha","benchmark_minus_20","top_10_pct","top_10_alpha_pct","bottom_10_pct","bottom_10_alpha_pct","benchmark_minus_20_pct"
"StdDev Sharpe (Rf=0%, p=95%):",0.232565663723066,0.23393345628616,0.024674070177084,0.0238245163038816,0.367060595333204,0.224987579983029,0.242190752671303,0.0240189108832161,0.0300291888464534,0.361715960592866
"VaR Sharpe (Rf=0%, p=95%):",0.155459815835828,0.163932598672111,0.0250209616010514,0.0213287023582758,0.299873170846115,0.150942926307392,0.176175458908569,0.0250753840786786,0.0287935059293092,0.297245485168313
"ES Sharpe (Rf=0%, p=95%):",0.12139440860429,0.12692396707585,0.0138739466819753,0.0162860556076068,0.220406165824749,0.118317433011346,0.134376742009066,0.0128299547725279,0.0200453868773497,0.218865809461723
