"","top_10","top_10_alpha","bottom_10","bottom_10_alpha","benchmark_minus_20","top_10_pct","top_10_alpha_pct","bottom_10_pct","bottom_10_alpha_pct","benchmark_minus_20_pct"
"StdDev Sharpe (Rf=0%, p=95%):",0.361444747246501,0.335393889122251,0.181416793458561,0.202191942619944,0.41258464467967,0.408438014859415,0.308900135092124,0.33615580534442,0.195694467186463,0.386378021464168
"VaR Sharpe (Rf=0%, p=95%):",0.274341774014544,0.262113295187346,0.131539797575903,0.145552123087343,0.309204947241752,0.290423553576886,0.244003288809571,0.252758720032397,0.142849509877521,0.279555824574141
"ES Sharpe (Rf=0%, p=95%):",0.183346918810808,0.18293800105315,0.107197631281086,0.118600252028515,0.213445762407716,0.192222275718157,0.174940521256531,0.18710405712794,0.116819258282521,0.198967273551376
