"","top_10","top_10_alpha","bottom_10","bottom_10_alpha","benchmark_minus_20","top_10_pct","top_10_alpha_pct","bottom_10_pct","bottom_10_alpha_pct","benchmark_minus_20_pct"
"StdDev Sharpe (Rf=0%, p=95%):",0.431874152063248,0.367573364375251,0.179825032674179,0.169923447482716,0.399362001335908,0.439262108238323,0.350353390966644,0.334562359728736,0.169343112991372,0.38308654893881
"VaR Sharpe (Rf=0%, p=95%):",0.357072964166103,0.300934579406759,0.12446463354395,0.116546985979011,0.296036879434285,0.330763465235619,0.28066830551011,0.256143363346198,0.116146363287599,0.276869519643772
"ES Sharpe (Rf=0%, p=95%):",0.262497064365221,0.218298683952257,0.0991333793957881,0.096343187451487,0.203510394667747,0.213974094273556,0.203809943523952,0.193280544975196,0.0955474445395013,0.199368694125298
